700,1
701,1
704,1
705,1
708,1
718,1
719,1
720,1
727,1
730,1
737,1
739,1
744,1
745,1
748,1
703,2
706,2
711,2
713,2
714,2
717,2
722,2
726,2
729,2
735,2
736,2
740,2
742,2
743,2
746,2
747,2
749,2
750,2
751,2
702,3
707,3
709,3
710,3
712,3
715,3
723,3
724,3
725,3
728,3
732,3
733,3
734,3
741,3
752,3
