252.43,585.73,132.37,407.07,1760.1,375.31,1929.9,1829.7,5.6979,1056.8,0,361.53,2215.6,2664.4,311.72,1883,767.65,1770.4,324.28,1664.1,1985.2,1098.4,1471.6,1210.4,132.85,1329.1,944.06,1075.5
613.95,224.21,229.16,45.546,1398.5,13.788,1568.4,1468.2,367.22,695.25,361.53,0,2577.2,2302.8,49.801,1521.4,406.12,1408.9,37.242,1302.6,1623.7,736.86,1110,848.83,228.68,967.59,582.53,713.97
1963.2,2801.4,2348,2622.7,3975.7,2591,4145.5,4045.3,2209.9,3272.4,2215.6,2577.2,0,4880,2527.4,4098.6,2983.3,3986.1,2539.9,3879.8,4200.9,3314,3687.2,3426,2348.5,3544.7,3159.7,3291.1
2916.8,2078.6,2532,2257.3,904.29,2289,734.45,834.65,2670,1607.6,2664.4,2302.8,4880,0,2352.6,781.39,1896.7,893.92,2340.1,1000.2,679.13,1566,1192.8,1454,2531.5,1335.2,1720.3,1588.9
564.15,274.01,179.36,95.347,1448.3,63.589,1618.2,1518,317.42,745.05,311.72,49.801,2527.4,2352.6,0,1571.2,455.92,1458.7,12.558,1352.4,1673.5,786.66,1159.8,898.63,178.88,1017.4,632.33,763.77
2135.4,1297.2,1750.6,1475.9,122.9,1507.6,46.936,53.258,1888.7,826.19,1883,1521.4,4098.6,781.39,1571.2,0,1115.3,112.53,1558.7,218.84,102.26,784.57,411.4,672.61,1750.1,553.85,938.9,807.47
1020.1,181.91,635.28,360.58,992.41,392.34,1162.2,1062.1,773.35,289.13,767.65,406.12,2983.3,1896.7,455.92,1115.3,0,1002.8,443.37,896.47,1217.6,330.74,703.91,442.7,634.8,561.46,176.41,307.84
2022.9,1184.7,1638.1,1363.4,10.369,1395.1,159.47,59.275,1776.1,713.65,1770.4,1408.9,3986.1,893.92,1458.7,112.53,1002.8,0,1446.1,106.31,214.79,672.04,298.87,560.08,1637.6,441.32,826.37,694.94
576.71,261.45,191.92,82.788,1435.8,51.03,1605.6,1505.4,329.98,732.49,324.28,37.242,2539.9,2340.1,12.558,1558.7,443.37,1446.1,0,1339.8,1660.9,774.1,1147.3,886.07,191.44,1004.8,619.78,751.21
1916.5,1078.4,1531.8,1257.1,95.936,1288.8,265.77,165.58,1669.8,607.35,1664.1,1302.6,3879.8,1000.2,1352.4,218.84,896.47,106.31,1339.8,0,321.1,565.74,192.57,453.77,1531.3,335.01,720.06,588.63
2237.6,1399.5,1852.9,1578.1,225.16,1609.9,55.323,155.52,1990.9,928.44,1985.2,1623.7,4200.9,679.13,1673.5,102.26,1217.6,214.79,1660.9,321.1,0,886.83,513.66,774.87,1852.4,656.11,1041.2,909.73
1350.8,512.65,966.02,691.32,661.67,723.07,831.51,731.32,1104.1,41.61,1098.4,736.86,3314,1566,786.66,784.57,330.74,672.04,774.1,565.74,886.83,0,373.17,111.96,965.54,230.72,154.33,22.895
1724,885.82,1339.2,1064.5,288.5,1096.2,458.34,358.15,1477.3,414.78,1471.6,1110,3687.2,1192.8,1159.8,411.4,703.91,298.87,1147.3,192.57,513.66,373.17,0,261.21,1338.7,142.45,527.5,396.07
1462.8,624.62,1078,803.28,549.71,835.04,719.55,619.35,1216,153.57,1210.4,848.83,3426,1454,898.63,672.61,442.7,560.08,886.07,453.77,774.87,111.96,261.21,0,1077.5,118.76,266.29,134.86
385.27,452.89,0.47996,274.22,1627.2,242.47,1797.1,1696.9,138.55,923.93,132.85,228.68,2348.5,2531.5,178.88,1750.1,634.8,1637.6,191.44,1531.3,1852.4,965.54,1338.7,1077.5,0,1196.3,811.21,942.64
1581.5,743.38,1196.7,922.04,430.95,953.8,600.79,500.59,1334.8,272.33,1329.1,967.59,3544.7,1335.2,1017.4,553.85,561.46,441.32,1004.8,335.01,656.11,230.72,142.45,118.76,1196.3,0,385.05,253.62
1196.5,358.33,811.69,536.99,816,568.75,985.84,885.64,949.76,112.72,944.06,582.53,3159.7,1720.3,632.33,938.9,176.41,826.37,619.78,720.06,1041.2,154.33,527.5,266.29,811.21,385.05,0,131.43
1327.9,489.76,943.12,668.42,684.57,700.18,854.41,754.21,1081.2,18.716,1075.5,713.97,3291.1,1588.9,763.77,807.47,307.84,694.94,751.21,588.63,909.73,22.895,396.07,134.86,942.64,253.62,131.43,0
