0.48898
0.46408
0.47577
0.53616
0.50387
0.44203
0.48616
0.45493
0.41762
0.47217
0.4591
0.47665
0.39437
0.42832
0.51531
0.45932
0.47234
0.4641
0.48591
0.44793
0.41433
0.40339
0.50744
0.43268
0.43631
0.44562
0.44987
0.46669
0.44585
0.44971
0.47369
0.42575
0.47619
0.44075
0.50288
0.38753
0.47223
0.45172
0.50486
0.44588
0.43323
0.44214
0.46652
0.48989
0.40902
0.49625
0.45106
0.36803
0.49627
0.43945
0.43795
0.39299
0.39394
0.44945
0.52837
0.41982
0.43196
0.38963
0.43315
0.44595
0.45716
0.45338
0.43027
0.47384
0.47336
0.42626
0.49449
0.49043
