300,1
301,1
306,1
307,1
311,1
314,1
325,1
331,1
338,1
339,1
341,1
345,1
347,1
352,1
360,1
367,1
369,1
302,2
304,2
305,2
308,2
312,2
315,2
316,2
322,2
323,2
324,2
327,2
328,2
329,2
333,2
334,2
335,2
340,2
343,2
344,2
351,2
371,2
309,3
313,3
317,3
318,3
321,3
332,3
336,3
342,3
346,3
350,3
353,3
355,3
356,3
357,3
358,3
359,3
361,3
364,3
365,3
368,3
303,4
354,4
362,4
363,4
366,4
370,4
374,4
